Name,Type,Set,Set No.,Color,Sub-Type
Deerling,Pokémon,Emerging Powers,15,{G},0
Lilligant,Pokémon,Emerging Powers,14,{G},0
Petilil,Pokémon,Emerging Powers,13,{G},0
Whimsicott,Pokémon,Emerging Powers,12,{G},0
Whimsicott,Pokémon,Emerging Powers,11,{G},0
Cottonee,Pokémon,Emerging Powers,10,{G},0
Cottonee,Pokémon,Emerging Powers,9,{G},0
Leavanny,Pokémon,Emerging Powers,8,{G},0
Leavanny,Pokémon,Emerging Powers,7,{G},0
Swadloon,Pokémon,Emerging Powers,6,{G},0
Swadloon,Pokémon,Emerging Powers,5,{G},0
Sewaddle,Pokémon,Emerging Powers,4,{G},0
Sewaddle,Pokémon,Emerging Powers,3,{G},0
Simisage,Pokémon,Emerging Powers,2,{G},0
Pansage,Pokémon,Emerging Powers,1,{G},0
Axew,Pokémon,Black & White Promos,10,{C},0
Zoroark,Pokémon,Black & White Promos,9,{D},0
Oshawott,Pokémon,Black & White Promos,8,{W},0
Tepig,Pokémon,Black & White Promos,7,{R},0
Snivy,Pokémon,Black & White Promos,6,{G},0
Zekrom,Pokémon,Black & White Promos,5,{L},0
Reshiram,Pokémon,Black & White Promos,4,{R},0
Oshawott,Pokémon,Black & White Promos,3,{W},0
Tepig,Pokémon,Black & White Promos,2,{R},0
Snivy,Pokémon,Black & White Promos,1,{G},0
Audino,Pokémon,McDonald's Collection 2011,12,{C},0
Pidove,Pokémon,McDonald's Collection 2011,11,{C},0
Klink,Pokémon,McDonald's Collection 2011,10,{M},0
Zorua,Pokémon,McDonald's Collection 2011,9,{D},0
Sandile,Pokémon,McDonald's Collection 2011,8,{F},0
Munna,Pokémon,McDonald's Collection 2011,7,{P},0
Blitzle,Pokémon,McDonald's Collection 2011,6,{L},0
Alomomola,Pokémon,McDonald's Collection 2011,5,{W},0
Oshawott,Pokémon,McDonald's Collection 2011,4,{W},0
Tepig,Pokémon,McDonald's Collection 2011,3,{R},0
Maractus,Pokémon,McDonald's Collection 2011,2,{G},0
Snivy,Pokémon,McDonald's Collection 2011,1,{G},0
Victory Medal,Trainer,Victory Medals,9,0,(Item)
Pikachu,Pokémon,Black & White,115,{L},0
Zekrom,Pokémon,Black & White,114,{L},0
Reshiram,Pokémon,Black & White,113,{R},0
Metal Energy,Energy,Black & White,112,{R},0
Darkness Energy,Energy,Black & White,111,{R},0
Fighting Energy,Energy,Black & White,110,{R},0
Psychic Energy,Energy,Black & White,109,{R},0
Lightning Energy,Energy,Black & White,108,{R},0
Water Energy,Energy,Black & White,107,{R},0
Fire Energy,Energy,Black & White,106,{R},0
Grass Energy,Energy,Black & White,105,{R},0
Switch,Trainer,Black & White,104,0,Item
Super Scoop Up,Trainer,Black & White,103,0,Item
Revive,Trainer,Black & White,102,0,Item
Professor Juniper,Trainer,Black & White,101,0,Supporter
Potion,Trainer,Black & White,100,0,Item
Pokémon Communication,Trainer,Black & White,99,0,Item
Pineco,Pokémon,Undaunted,64,{G},0
Pineco,Pokémon,Undaunted,63,{G},0
Pikachu,Pokémon,Undaunted,62,{L},0
Oddish,Pokémon,Undaunted,61,{G},0
Murkrow,Pokémon,Undaunted,60,{D},0
Murkrow,Pokémon,Undaunted,59,{D},0
Misdreavus,Pokémon,Undaunted,58,{P},0
Mawile,Pokémon,Undaunted,57,{M},0
Makuhita,Pokémon,Undaunted,56,{F},0
Houndour,Pokémon,Undaunted,55,{D},0
Houndour,Pokémon,Undaunted,54,{D},0
Hitmonlee,Pokémon,Undaunted,53,{F},0
Hitmonchan,Pokémon,Undaunted,52,{F},0
Grimer,Pokémon,Undaunted,51,{P},0
Gligar,Pokémon,Undaunted,50,{F},0
Eevee,Pokémon,Undaunted,49,{C},0
Eevee,Pokémon,Undaunted,48,{C},0
Drifloon,Pokémon,Undaunted,47,{P},0
Doduo,Pokémon,Undaunted,46,{C},0
Combee,Pokémon,Undaunted,45,{G},0
Beldum,Pokémon,Undaunted,44,{M},0
Aron,Pokémon,Undaunted,43,{M},0
Vaporeon,Pokémon,Undaunted,42,{W},0
Unown,Pokémon,Undaunted,41,{P},0
Togetic,Pokémon,Undaunted,40,{C},0
Slowbro,Pokémon,Undaunted,39,{W},0
Skuntank,Pokémon,Undaunted,38,{D},0
Scyther,Pokémon,Undaunted,37,{G},0
Sableye,Pokémon,Undaunted,36,{D},0
Raticate,Pokémon,Undaunted,35,{C},0
Raichu,Pokémon,Undaunted,34,{L},0
Pinsir,Pokémon,Undaunted,33,{G},0
Muk,Pokémon,Undaunted,32,{P},0
Metang,Pokémon,Undaunted,31,{M},0
Lairon,Pokémon,Undaunted,30,{M},0
Jolteon,Pokémon,Undaunted,29,{L},0
Gloom,Pokémon,Undaunted,28,{G},0
Flareon,Pokémon,Undaunted,27,{R},0
Weavile,Pokémon,Undaunted,26,{D},0
Vileplume,Pokémon,Undaunted,25,{G},0
Vespiquen,Pokémon,Undaunted,24,{G},0
Tropius,Pokémon,Undaunted,23,{G},0
Skarmory,Pokémon,Undaunted,22,{M},0
Rotom,Pokémon,Undaunted,21,{L},0
Mismagius,Pokémon,Undaunted,20,{P},0
Metagross,Pokémon,Undaunted,19,{M},0
Leafeon,Pokémon,Undaunted,18,{G},0
Minun,Pokémon,HeartGold & SoulSilver Promos,17,{L},0
Plusle,Pokémon,HeartGold & SoulSilver Promos,16,{L},0
Honchkrow,Pokémon,Undaunted,17,{D},0
Shuckle,Pokémon,HeartGold & SoulSilver Promos,15,{F},0
Honchkrow,Pokémon,Undaunted,16,{D},0
Hariyama,Pokémon,Undaunted,15,{F},0
Lapras,Pokémon,HeartGold & SoulSilver Promos,14,{W},0
Forretress,Pokémon,Undaunted,14,{M},0
Drifblim,Pokémon,Undaunted,13,{P},0
Dodrio,Pokémon,Undaunted,12,{C},0
Umbreon,Pokémon,Undaunted,11,{D},0
Togekiss,Pokémon,Undaunted,10,{C},0
Smeargle,Pokémon,Undaunted,9,{C},0
Mesprit LV.X,Pokémon,Legends Awakened,143,{P},0
Magnezone LV.X,Pokémon,Legends Awakened,142,{M},0
Gliscor LV.X,Pokémon,Legends Awakened,141,{F},0
Azelf LV.X,Pokémon,Legends Awakened,140,{P},0
Root Fossil,Trainer,Legends Awakened,139,0,(Item)
Claw Fossil,Trainer,Legends Awakened,138,0,(Item)
Technical Machine TS-2,Trainer,Legends Awakened,137,0,(Item)
Technical Machine TS-1,Trainer,Legends Awakened,136,0,(Item)
Stark Mountain,(Trainer),Legends Awakened,135,0,(Item)
Snowpoint Temple,(Trainer),Legends Awakened,134,0,(Item)
Poké Radar,Trainer,Legends Awakened,133,0,(Item)
Energy Pickup,Trainer,Legends Awakened,132,0,(Item)
Cynthia’s Feelings,(Trainer),Legends Awakened,131,0,(Item)
Buck’s Training,(Trainer),Legends Awakened,130,0,(Item)
Bubble Coat,Trainer,Legends Awakened,129,0,Pokémon Tool
Yanma,Pokémon,Legends Awakened,128,{G},0
Weepinbell,Pokémon,Legends Awakened,127,{G},0
Tyrogue,Pokémon,Legends Awakened,126,{F},0
Tentacool,Pokémon,Legends Awakened,125,{W},0
Taillow,Pokémon,Legends Awakened,124,{C},0
Swinub,Pokémon,Legends Awakened,123,{W},0
Staryu,Pokémon,Legends Awakened,122,{W},0
Spoink,Pokémon,Legends Awakened,121,{P},0
Sneasel,Pokémon,Legends Awakened,120,{D},0
Skitty,Pokémon,Legends Awakened,119,{C},0
Shinx,Pokémon,Legends Awakened,118,{L},0
Riolu,Pokémon,Legends Awakened,117,{F},0
Poochyena,Pokémon,Legends Awakened,116,{D},0
Poliwhirl,Pokémon,Legends Awakened,115,{W},0
Poliwag,Pokémon,Legends Awakened,114,{W},0
Pineco,Pokémon,Legends Awakened,113,{G},0
Oddish,Pokémon,Legends Awakened,112,{P},0
Oddish,Pokémon,Legends Awakened,111,{G},0
Numel,Pokémon,Legends Awakened,110,{R},0
Nosepass,Pokémon,Legends Awakened,109,{F},0
Nincada,Pokémon,Legends Awakened,108,{G},0
Misdreavus,Pokémon,Legends Awakened,107,{P},0
Meowth,Pokémon,Legends Awakened,106,{C},0
Lileep,Pokémon,Legends Awakened,105,{G},0
Ledyba,Pokémon,Legends Awakened,104,{G},0
Houndour,Pokémon,Legends Awakened,103,{D},0
Horsea,Pokémon,Legends Awakened,102,{W},0
Hitmontop,Pokémon,Legends Awakened,101,{F},0
Hitmonlee,Pokémon,Legends Awakened,100,{F},0
Hitmonchan,Pokémon,Legends Awakened,99,{F},0
Gulpin,Pokémon,Legends Awakened,98,{P},0
Gloom,Pokémon,Legends Awakened,97,{P},0
Gloom,Pokémon,Legends Awakened,96,{G},0
Gligar,Pokémon,Legends Awakened,95,{F},0
Gligar,Pokémon,Legends Awakened,94,{F},0
Exeggcute,Pokémon,Legends Awakened,93,{P},0
Drifloon,Pokémon,Legends Awakened,92,{P},0
Dratini,Pokémon,Legends Awakened,91,{C},0
Cubone,Pokémon,Legends Awakened,90,{F},0
Corphish,Pokémon,Legends Awakened,89,{W},0
Chinchou,Pokémon,Legends Awakened,88,{L},0
Chinchou,Pokémon,Legends Awakened,87,{W},0
Buneary,Pokémon,Legends Awakened,86,{C},0
Bellsprout,Pokémon,Legends Awakened,85,{G},0
Beldum,Pokémon,Legends Awakened,84,{M},0
Carnivine,Pokémon,Platinum,43,{G},0
Cacturne,Pokémon,Platinum,42,{G},0
Bronzong G,Pokémon,Platinum,41,{M},0
Toxicroak G,Pokémon,Platinum,40,{P},0
Torterra,Pokémon,Platinum,39,{G},0
Shaymin,Pokémon,Platinum,38,{G},0
Palkia,Pokémon,Platinum,37,{W},0
Gliscor,Pokémon,Diamond & Pearl Promos,36,{F},0
Ninetales,Pokémon,Platinum,36,{R},0
Porygon-Z,Pokémon,Diamond & Pearl Promos,35,{C},0
Luvdisc,Pokémon,Platinum,35,{W},0
Ludicolo,Pokémon,Platinum,34,{G},0
Lickilicky,Pokémon,Platinum,33,{C},0
Kricketune,Pokémon,Platinum,32,{G},0
Infernape,Pokémon,Platinum,31,{R},0
Gyarados G,Pokémon,Platinum,30,{W},0
Golduck,Pokémon,Platinum,29,{W},0
Giratina,Pokémon,Platinum,28,{P},0
Giratina,Pokémon,Platinum,27,{P},0
Empoleon,Pokémon,Platinum,26,{W},0
Dustox,Pokémon,Platinum,25,{P},0
Dugtrio,Pokémon,Platinum,24,{F},0
Dialga,Pokémon,Platinum,23,{M},0
Blissey,Pokémon,Platinum,22,{C},0
Beautifly,Pokémon,Platinum,21,{G},0
Bastiodon,Pokémon,Platinum,20,{M},0
Banette,Pokémon,Platinum,19,{P},0
Altaria,Pokémon,Platinum,18,{C},0
Weavile G,Pokémon,Platinum,17,{D},0
Slaking,Pokémon,Platinum,16,{C},0
Shaymin,Pokémon,Platinum,15,{G},0
Shaymin,Pokémon,Platinum,14,{G},0
Rampardos,Pokémon,Platinum,13,{F},0
Palkia G,Pokémon,Platinum,12,{W},0
Manectric,Pokémon,Platinum,11,{L},0
Giratina,Pokémon,Platinum,10,{P},0
Giratina,Pokémon,Platinum,9,{P},0
Gardevoir,Pokémon,Platinum,8,{P},0
Dialga G,Pokémon,Platinum,7,{M},0
Dialga,Pokémon,Platinum,6,{M},0
Dialga,Pokémon,Platinum,5,{M},0
Delcatty,Pokémon,Platinum,4,{C},0
Blaziken,Pokémon,Platinum,3,{R},0
Blastoise,Pokémon,Platinum,2,{W},0
Ampharos,Pokémon,Platinum,1,{L},0
Regigigas,Pokémon,Diamond & Pearl Promos,40,{C},0
Voltorb,Pokémon,Stormfront,106,{L},0
Duskull,Pokémon,Stormfront,105,{P},0
Drifloon,Pokémon,Stormfront,104,{P},0
Charizard,Pokémon,Stormfront,103,{R},0
Charmeleon,Pokémon,Stormfront,102,{R},0
Charmander,Pokémon,Stormfront,101,{R},0
Regigigas LV.X,Pokémon,Stormfront,100,{C},0
Raichu LV.X,Pokémon,Stormfront,99,{L},0
Machamp LV.X,Pokémon,Stormfront,98,{F},0
Heatran LV.X,Pokémon,Stormfront,97,{R},0
Dusknoir LV.X,Pokémon,Stormfront,96,{P},0
Warp Energy,Energy,Stormfront,95,{P},0
Cyclone Energy,Energy,Stormfront,94,{P},0
Switch,Trainer,Stormfront,93,0,(Item)
Manaphy,Pokémon,Majestic Dawn,8,{W},0
Leafeon,Pokémon,Majestic Dawn,7,{G},0
Kabutops,Pokémon,Majestic Dawn,6,{F},0
Glaceon,Pokémon,Majestic Dawn,5,{W},0
Dialga,Pokémon,Majestic Dawn,4,{M},0
Darkrai,Pokémon,Majestic Dawn,3,{D},0
Cresselia,Pokémon,Majestic Dawn,2,{P},0
Articuno,Pokémon,Majestic Dawn,1,{W},0
Darkrai,Pokémon,Diamond & Pearl Promos,24,{D},0
Victory Medal,Trainer,Victory Medals,3,0,(Item)
Raichu,Pokémon,Diamond & Pearl Promos,21,{L},0
Magmortar,Pokémon,Diamond & Pearl Promos,20,{R},0
Spinda,Pokémon,POP Series 7,17,{C},0
Sentret,Pokémon,POP Series 7,16,{C},0
Ralts,Pokémon,POP Series 7,15,{P},0
Mareep,Pokémon,POP Series 7,14,{L},0
Corsola,Pokémon,POP Series 7,13,{W},0
Burmy Sandy Cloak,Pokémon,POP Series 7,12,{G},0
Burmy Plant Cloak,Pokémon,POP Series 7,11,{G},0
Wormadam Sandy Cloak,Pokémon,POP Series 7,10,{F},0
Stantler,Pokémon,POP Series 7,9,{C},0
Kirlia,Pokémon,POP Series 7,8,{P},0
Flaaffy,Pokémon,POP Series 7,7,{L},0
Delibird,Pokémon,POP Series 7,6,{W},0
Mothim,Pokémon,POP Series 7,5,{G},0
Latios,Pokémon,POP Series 7,4,{C},0
Latias,Pokémon,POP Series 7,3,{C},0
Gallade,Pokémon,POP Series 7,2,{F},0
Ampharos,Pokémon,POP Series 7,1,{L},0
Darkrai LV.X,Pokémon,Diamond & Pearl Promos,19,{D},0
Palkia LV.X,Pokémon,Diamond & Pearl Promos,18,{W},0
Dialga LV.X,Pokémon,Diamond & Pearl Promos,17,{M},0
Palkia LV.X,Pokémon,Great Encounters,106,{W},0
Dialga LV.X,Pokémon,Great Encounters,105,{M},0
Darkrai LV.X,Pokémon,Great Encounters,104,{D},0
Cresselia LV.X,Pokémon,Great Encounters,103,{P},0
Rare Candy,Trainer,Great Encounters,102,0,(Item)
Premier Ball,Trainer,Great Encounters,101,0,(Item)
Moonlight Stadium,(Trainer),Great Encounters,100,0,(Item)
Leftovers,Trainer,Great Encounters,99,0,Pokémon Tool
Felicity’s Drawing,(Trainer),Great Encounters,98,0,Pokémon Tool
Amulet Coin,Trainer,Great Encounters,97,0,Pokémon Tool
Zigzagoon,Pokémon,Great Encounters,96,{C},0
Wingull,Pokémon,Great Encounters,95,{W},0
Weedle,Pokémon,Great Encounters,93,{G},0
Whismur,Pokémon,Great Encounters,94,{C},0
Volbeat,Pokémon,Great Encounters,92,{G},0
Unown L,Pokémon,Great Encounters,91,{P},0
Treecko,Pokémon,Great Encounters,90,{G},0
Torchic,Pokémon,Great Encounters,89,{R},0
Togepi,Pokémon,Great Encounters,88,{C},0
Tangela,Pokémon,Great Encounters,87,{G},0
Swablu,Pokémon,Great Encounters,86,{C},0
Solrock,Pokémon,Great Encounters,85,{F},0
Snubbull,Pokémon,Great Encounters,84,{C},0
Slugma,Pokémon,Great Encounters,83,{R},0
Slowpoke,Pokémon,Great Encounters,82,{W},0
Porygon,Pokémon,Great Encounters,81,{C},0
Mudkip,Pokémon,Great Encounters,80,{W},0
Mankey,Pokémon,Great Encounters,79,{F},0
Anorith,Pokémon,Power Keepers,26,{F},0
Zangoose,Pokémon,Power Keepers,25,{C},0
Wobbuffet,Pokémon,Power Keepers,24,{P},0
Seviper,Pokémon,Power Keepers,23,{G},0
Sableye,Pokémon,Power Keepers,22,{P},0
Pichu,Pokémon,Power Keepers,21,{L},0
Omastar,Pokémon,Power Keepers,20,{W},0
Ninetales,Pokémon,Power Keepers,19,{R},0
Mightyena,Pokémon,Power Keepers,18,{D},0
Mawile,Pokémon,Power Keepers,17,{M},0
Magneton,Pokémon,Power Keepers,16,{L},0
Lanturn,Pokémon,Power Keepers,15,{L},0
Dusclops,Pokémon,Power Keepers,14,{P},0
Slaking,Pokémon,Power Keepers,13,{C},0
Raichu,Pokémon,Power Keepers,12,{L},0
Machamp,Pokémon,Power Keepers,11,{F},0
Kabutops,Pokémon,Power Keepers,10,{F},0
Gardevoir,Pokémon,Power Keepers,9,{P},0
Delcatty,Pokémon,Power Keepers,8,{C},0
Cradily,Pokémon,Power Keepers,7,{G},0
Charizard,Pokémon,Power Keepers,6,{R},0
Blaziken,Pokémon,Power Keepers,5,{R},0
Banette,Pokémon,Power Keepers,4,{P},0
Armaldo,Pokémon,Power Keepers,3,{F},0
Altaria,Pokémon,Power Keepers,2,{C},0
Aggron,Pokémon,Power Keepers,1,{M},0
Mew Star,Pokémon,Dragon Frontiers,101,{W},0
Charizard Star,Pokémon,Dragon Frontiers,100,{D},0
Tyranitar ex,Pokémon,Dragon Frontiers,99,{L},0
Salamence ex,Pokémon,Dragon Frontiers,98,{W},0
Rayquaza ex,Pokémon,Dragon Frontiers,97,{L},0
Latios ex,Pokémon,Dragon Frontiers,96,{W},0
Latias ex,Pokémon,Dragon Frontiers,95,{R},0
Kingdra ex,Pokémon,Dragon Frontiers,94,{F},0
Gardevoir ex,Pokémon,Dragon Frontiers,93,{R},0
Flygon ex,Pokémon,Dragon Frontiers,92,{P},0
Dragonite ex,Pokémon,Dragon Frontiers,91,{G},0
Altaria ex,Pokémon,Dragon Frontiers,90,{W},0
Scramble Energy,Energy,Dragon Frontiers,89,{W},0
Seedot,Pokémon,Legend Maker,61,{G},0
Omanyte,Pokémon,Legend Maker,60,{W},0
Magnemite,Pokémon,Legend Maker,59,{L},0
Magby,Pokémon,Legend Maker,58,{R},0
Machop,Pokémon,Legend Maker,57,{F},0
Lileep,Pokémon,Legend Maker,56,{G},0
Growlithe,Pokémon,Legend Maker,55,{R},0
Grimer,Pokémon,Legend Maker,54,{G},0
Geodude,Pokémon,Legend Maker,53,{F},0
Gastly,Pokémon,Legend Maker,52,{P},0
Clamperl,Pokémon,Legend Maker,51,{W},0
Chinchou,Pokémon,Legend Maker,50,{L},0
Bellsprout,Pokémon,Legend Maker,49,{G},0
Aron,Pokémon,Legend Maker,48,{M},0
Weepinbell,Pokémon,Legend Maker,47,{G},0
Vibrava,Pokémon,Legend Maker,46,{C},0
Tentacruel,Pokémon,Legend Maker,45,{W},0
Tangela,Pokémon,Legend Maker,44,{G},0
Sealeo,Pokémon,Legend Maker,43,{W},0
Roselia,Pokémon,Legend Maker,42,{G},0
Nuzleaf,Pokémon,Legend Maker,41,{D},0
Misdreavus,Pokémon,Legend Maker,40,{P},0
Machoke,Pokémon,Legend Maker,39,{F},0
Lairon,Pokémon,Legend Maker,38,{M},0
Kecleon,Pokémon,Legend Maker,37,{C},0
Kabuto,Pokémon,Legend Maker,36,{F},0
Haunter,Pokémon,Legend Maker,35,{P},0
Graveler,Pokémon,Legend Maker,34,{F},0
Furret,Pokémon,Legend Maker,33,{C},0
Electrode,Pokémon,Legend Maker,32,{L},0
Dunsparce,Pokémon,Legend Maker,31,{C},0
Cascoon,Pokémon,Legend Maker,30,{G},0
Anorith,Pokémon,Legend Maker,29,{F},0
Wobbuffet,Pokémon,Legend Maker,28,{P},0
Torkoal,Pokémon,Legend Maker,27,{R},0
Spinda,Pokémon,Legend Maker,26,{C},0
Solrock,Pokémon,Legend Maker,25,{F},0
Pinsir,Pokémon,Legend Maker,24,{G},0
Omastar,Pokémon,Legend Maker,23,{W},0
Magneton,Pokémon,Legend Maker,22,{L},0
Magmar,Pokémon,Legend Maker,21,{R},0
Lunatone,Pokémon,Legend Maker,20,{P},0
Lanturn,Pokémon,Legend Maker,19,{L},0
Huntail,Pokémon,Legend Maker,18,{W},0
Gorebyss,Pokémon,Legend Maker,17,{W},0
Girafarig,Pokémon,Legend Maker,16,{P},0
Absol,Pokémon,Legend Maker,15,{D},0
Wailord,Pokémon,Legend Maker,14,{W},0
Victreebel,Pokémon,Legend Maker,13,{G},0
Shiftry,Pokémon,Legend Maker,12,{D},0
Muk,Pokémon,Legend Maker,11,{G},0
Mew,Pokémon,Legend Maker,10,{P},0
Machamp,Pokémon,Legend Maker,9,{F},0
Lapras,Pokémon,Legend Maker,8,{W},0
Kabutops,Pokémon,Legend Maker,7,{F},0
Golem,Pokémon,Legend Maker,6,{F},0
Gengar,Pokémon,Legend Maker,5,{P},0
Delcatty,Pokémon,Legend Maker,4,{C},0
Cradily,Pokémon,Legend Maker,3,{G},0
Aggron,Pokémon,Legend Maker,2,{M},0
Nidoqueen,Pokémon,Dragon Frontiers,7,{M},0
Nidoking,Pokémon,Dragon Frontiers,6,{D},0
Milotic,Pokémon,Dragon Frontiers,5,{R},0
Meganium,Pokémon,Dragon Frontiers,4,{F},0
Heracross,Pokémon,Dragon Frontiers,3,{R},0
Feraligatr,Pokémon,Dragon Frontiers,2,{L},0
Ampharos,Pokémon,Dragon Frontiers,1,{C},0
Mew,Pokémon,Nintendo Black Star Promos,40,{P},0
Rayquaza ex,Pokémon,Nintendo Black Star Promos,39,{C},0
Groudon ex,Pokémon,Nintendo Black Star Promos,38,{F},0
Kyogre ex,Pokémon,Nintendo Black Star Promos,37,{W},0
Typhlosion,Pokémon,Nintendo Black Star Promos,34,{R},0
Celebi Star,Pokémon,Crystal Guardians,100,{G},0
Alakazam Star,Pokémon,Crystal Guardians,99,{P},0
Swampert ex,Pokémon,Crystal Guardians,98,{W},0
Shiftry ex,Pokémon,Crystal Guardians,97,{D},0
Sceptile ex,Pokémon,Crystal Guardians,96,{P},0
Kyogre ex,Pokémon,Crystal Guardians,95,{W},0
Jirachi ex,Pokémon,Crystal Guardians,94,{P},0
Groudon ex,Pokémon,Crystal Guardians,93,{F},0
Exploud ex,Pokémon,Crystal Guardians,92,{C},0
Delcatty ex,Pokémon,Crystal Guardians,91,{C},0
Blaziken ex,Pokémon,Crystal Guardians,90,{F},0
Aggron ex,Pokémon,Crystal Guardians,89,{M},0
Double Rainbow Energy,Energy,Crystal Guardians,88,{M},0
Potion,Trainer,Crystal Guardians,87,0,(Item)
Energy Search,Trainer,Crystal Guardians,86,0,(Item)
Windstorm,Trainer,Crystal Guardians,85,0,(Item)
Warp Point,Trainer,Crystal Guardians,84,0,(Item)
PokéNav,Trainer,Crystal Guardians,83,0,(Item)
Poké Ball,Trainer,Crystal Guardians,82,0,(Item)
Mysterious Shard,Trainer,Crystal Guardians,81,0,Pokémon Tool
Memory Berry,Trainer,Crystal Guardians,80,0,Pokémon Tool
Holon Circle,Trainer,Crystal Guardians,79,0,Stadium
Dual Ball,Trainer,Crystal Guardians,78,0,(Item)
Double Full Heal,Trainer,Crystal Guardians,77,0,(Item)
Crystal Shard,Trainer,Crystal Guardians,76,0,Pokémon Tool
Crystal Beach,Trainer,Crystal Guardians,75,0,Stadium
Cessation Crystal,Trainer,Crystal Guardians,74,0,Pokémon Tool
Celio’s Network,Trainer,Crystal Guardians,73,0,Supporter
Castaway,Trainer,Crystal Guardians,72,0,Supporter
Bill’s Maintenance,Trainer,Crystal Guardians,71,0,Supporter
Wingull,Pokémon,Crystal Guardians,70,{W},0
Whismur,Pokémon,Crystal Guardians,69,{C},0
Treecko,Pokémon,Crystal Guardians,68,{P},0
Treecko,Pokémon,Crystal Guardians,67,{G},0
Torchic,Pokémon,Crystal Guardians,66,{R},0
Torchic,Pokémon,Crystal Guardians,65,{R},0
Squirtle,Pokémon,Crystal Guardians,64,{W},0
Squirtle,Pokémon,Crystal Guardians,63,{W},0
Spoink,Pokémon,Crystal Guardians,62,{P},0
Spearow,Pokémon,Crystal Guardians,61,{C},0
Seedot,Pokémon,Crystal Guardians,60,{G},0
Numel,Pokémon,Crystal Guardians,59,{R},0
Mudkip,Pokémon,Crystal Guardians,58,{W},0
Mudkip,Pokémon,Crystal Guardians,57,{W},0
Meditite,Pokémon,Crystal Guardians,56,{F},0
Lotad,Pokémon,Crystal Guardians,55,{W},0
Krabby,Pokémon,Crystal Guardians,54,{W},0
Jigglypuff,Pokémon,Crystal Guardians,53,{C},0
Hitmonlee,Pokémon,Unseen Forces,25,{F},0
Hitmonchan,Pokémon,Unseen Forces,24,{F},0
Elekid,Pokémon,Unseen Forces,23,{L},0
Electabuzz,Pokémon,Unseen Forces,22,{L},0
Cleffa,Pokémon,Unseen Forces,21,{C},0
Chansey,Pokémon,Unseen Forces,20,{C},0
Vaporeon,Pokémon,Unseen Forces,19,{W},0
Ursaring,Pokémon,Unseen Forces,18,{C},0
Typhlosion,Pokémon,Unseen Forces,17,{R},0
Sunflora,Pokémon,Unseen Forces,16,{G},0
Sudowoodo,Pokémon,Unseen Forces,15,{F},0
Slowking,Pokémon,Unseen Forces,14,{P},0
Slowbro,Pokémon,Unseen Forces,13,{W},0
Porygon2,Pokémon,Unseen Forces,12,{C},0
Poliwrath,Pokémon,Unseen Forces,11,{F},0
Octillery,Pokémon,Unseen Forces,10,{W},0
Meganium,Pokémon,Unseen Forces,9,{G},0
Jolteon,Pokémon,Unseen Forces,8,{L},0
Houndoom,Pokémon,Unseen Forces,7,{R},0
Forretress,Pokémon,Unseen Forces,6,{M},0
Flareon,Pokémon,Unseen Forces,5,{R},0
Feraligatr,Pokémon,Unseen Forces,4,{W},0
Bellossom,Pokémon,Unseen Forces,3,{G},0
Ariados,Pokémon,Unseen Forces,2,{G},0
Ampharos,Pokémon,Unseen Forces,1,{L},0
Championship Arena,Trainer,Nintendo Black Star Promos,28,0,Stadium
Tropical Tidal Wave,Trainer,Nintendo Black Star Promos,27,0,(Item)
Celebi ex,Pokémon,POP Series 2,17,{P},0
Pikachu,Pokémon,POP Series 2,16,{L},0
Phanpy,Pokémon,POP Series 2,15,{F},0
Luvdisc,Pokémon,POP Series 2,14,{W},0
Cacnea,Pokémon,POP Series 2,13,{G},0
Bulbasaur,Pokémon,POP Series 2,12,{G},0
TV Reporter,Trainer,POP Series 2,11,0,Supporter
Pokémon Park,Trainer,POP Series 2,10,0,Stadium
Multi Technical Machine 01,Trainer,POP Series 2,9,0,(Item)
Mr. Briney’s Compassion,Trainer,POP Series 2,8,0,Supporter
Ivysaur,Pokémon,POP Series 2,7,{G},0
Venusaur,Pokémon,POP Series 2,6,{G},0
Tauros,Pokémon,POP Series 2,5,{C},0
Suicune,Pokémon,POP Series 2,4,{W},0
Raikou,Pokémon,POP Series 2,3,{L},0
Pidgeot,Pokémon,POP Series 2,2,{C},0
Entei,Pokémon,POP Series 2,1,{R},0
Farfetch’d,Pokémon,Emerald,107,{C},0
Fighting Energy,Energy,Emerald,106,{C},0
Psychic Energy,Energy,Emerald,105,{C},0
Lightning Energy,Energy,Emerald,104,{C},0
Water Energy,Energy,Emerald,103,{C},0
Fire Energy,Energy,Emerald,102,{C},0
Grass Energy,Energy,Emerald,101,{C},0
Registeel ex,Pokémon,Emerald,100,{M},0
Regirock ex,Pokémon,Emerald,99,{F},0
Regice ex,Pokémon,Emerald,98,{W},0
Raichu ex,Pokémon,Emerald,97,{L},0
Milotic ex,Pokémon,Emerald,96,{W},0
Medicham ex,Pokémon,Emerald,95,{F},0
Dusclops ex,Pokémon,Emerald,94,{P},0
Deoxys ex,Pokémon,Emerald,93,{P},0
Camerupt ex,Pokémon,Emerald,92,{R},0
Rhyhorn,Pokémon,Hidden Legends,70,{F},0
Plusle,Pokémon,Hidden Legends,69,{L},0
Oddish,Pokémon,Hidden Legends,68,{G},0
Minun,Pokémon,Hidden Legends,67,{L},0
Meditite,Pokémon,Hidden Legends,66,{F},0
Meditite,Pokémon,Hidden Legends,65,{P},0
Machop,Pokémon,Hidden Legends,64,{F},0
Jigglypuff,Pokémon,Hidden Legends,63,{C},0
