Name,Type,Set,Set No.,Color,Sub-Type
Skarmory,Pokémon,Obsidian Flames,142,{M},0
Scizor,Pokémon,Obsidian Flames,141,{M},0
Salazzle,Pokémon,Obsidian Flames,140,{D},0
Salandit,Pokémon,Obsidian Flames,139,{D},0
Malamar,Pokémon,Obsidian Flames,138,{D},0
Inkay,Pokémon,Obsidian Flames,137,{D},0
Darkrai,Pokémon,Obsidian Flames,136,{D},0
Absol ex,Pokémon,Obsidian Flames,135,{D},0
Houndoom ex,Pokémon,Obsidian Flames,134,{D},0
Houndoom,Pokémon,Obsidian Flames,133,{D},0
Houndour,Pokémon,Obsidian Flames,132,{D},0
Houndour,Pokémon,Obsidian Flames,131,{D},0
Umbreon,Pokémon,Obsidian Flames,130,{D},0
Paldean Clodsire,Pokémon,Obsidian Flames,129,{D},0
Paldean Clodsire,Pokémon,Obsidian Flames,128,{D},0
Paldean Wooper,Pokémon,Obsidian Flames,127,{D},0
Paldean Wooper,Pokémon,Obsidian Flames,126,{D},0
Charizard ex,Pokémon,Obsidian Flames,125,{D},0
Koraidon ex,Pokémon,Obsidian Flames,124,{F},0
Glimmora ex,Pokémon,Obsidian Flames,123,{F},0
Glimmet,Pokémon,Obsidian Flames,122,{F},0
Glimmet,Pokémon,Obsidian Flames,121,{F},0
Klawf ex,Pokémon,Obsidian Flames,120,{F},0
Toedscruel,Pokémon,Obsidian Flames,119,{F},0
Toedscool,Pokémon,Obsidian Flames,118,{F},0
Lycanroc,Pokémon,Obsidian Flames,117,{F},0
Rockruff,Pokémon,Obsidian Flames,116,{F},0
Crabominable,Pokémon,Obsidian Flames,115,{F},0
Crabrawler,Pokémon,Obsidian Flames,114,{F},0
Diggersby,Pokémon,Obsidian Flames,113,{F},0
Stunfisk,Pokémon,Obsidian Flames,112,{F},0
Drilbur,Pokémon,Obsidian Flames,111,{F},0
Bonsly,Pokémon,Obsidian Flames,110,{F},0
Whiscash,Pokémon,Obsidian Flames,109,{F},0
Barboach,Pokémon,Obsidian Flames,108,{F},0
Nosepass,Pokémon,Obsidian Flames,107,{F},0
Pupitar,Pokémon,Obsidian Flames,106,{F},0
Larvitar,Pokémon,Obsidian Flames,105,{F},0
Dugtrio,Pokémon,Obsidian Flames,104,{F},0
Diglett,Pokémon,Obsidian Flames,103,{F},0
Houndstone ex,Pokémon,Obsidian Flames,102,{P},0
Houndstone,Pokémon,Obsidian Flames,101,{P},0
Greavard,Pokémon,Obsidian Flames,100,{P},0
Greavard,Pokémon,Obsidian Flames,99,{P},0
Polteageist,Pokémon,Obsidian Flames,98,{P},0
Sinistea,Pokémon,Obsidian Flames,97,{P},0
Vespiquen ex,Pokémon,Obsidian Flames,96,{P},0
Claydol,Pokémon,Obsidian Flames,95,{P},0
Great Tusk ex,Pokémon,Scarlet & Violet,123,{F},0
Klawf,Pokémon,Scarlet & Violet,122,{F},0
Stonjourner,Pokémon,Scarlet & Violet,121,{F},0
Sandaconda,Pokémon,Scarlet & Violet,120,{F},0
Silicobra,Pokémon,Scarlet & Violet,119,{F},0
Hawlucha,Pokémon,Scarlet & Violet,118,{F},0
Krookodile,Pokémon,Scarlet & Violet,117,{F},0
Krokorok,Pokémon,Scarlet & Violet,116,{F},0
Sandile,Pokémon,Scarlet & Violet,115,{F},0
Lucario,Pokémon,Scarlet & Violet,114,{F},0
Riolu,Pokémon,Scarlet & Violet,113,{F},0
Riolu,Pokémon,Scarlet & Violet,112,{F},0
Medicham,Pokémon,Scarlet & Violet,111,{F},0
Meditite,Pokémon,Scarlet & Violet,110,{F},0
Annihilape,Pokémon,Scarlet & Violet,109,{F},0
Primeape,Pokémon,Scarlet & Violet,108,{F},0
Mankey,Pokémon,Scarlet & Violet,107,{F},0
Houndstone,Pokémon,Scarlet & Violet,106,{P},0
Greavard,Pokémon,Scarlet & Violet,105,{P},0
Greavard,Pokémon,Scarlet & Violet,104,{P},0
Espathra,Pokémon,Scarlet & Violet,103,{P},0
Flittle,Pokémon,Scarlet & Violet,102,{P},0
Flittle,Pokémon,Scarlet & Violet,101,{P},0
Flittle,Pokémon,Scarlet & Violet,100,{P},0
Dachsbun,Pokémon,Scarlet & Violet,99,{P},0
Fidough,Pokémon,Scarlet & Violet,98,{P},0
Fidough,Pokémon,Scarlet & Violet,97,{P},0
Klefki,Pokémon,Scarlet & Violet,96,{P},0
Dedenne,Pokémon,Scarlet & Violet,95,{P},0
Dedenne,Pokémon,Scarlet & Violet,94,{P},0
Florges,Pokémon,Scarlet & Violet,93,{P},0
Floette,Pokémon,Scarlet & Violet,92,{P},0
Flabébé,Pokémon,Scarlet & Violet,91,{P},0
Drifblim,Pokémon,Scarlet & Violet,90,{P},0
Drifloon,Pokémon,Scarlet & Violet,89,{P},0
Banette ex,Pokémon,Scarlet & Violet,88,{P},0
Shuppet,Pokémon,Scarlet & Violet,87,{P},0
Gardevoir ex,Pokémon,Scarlet & Violet,86,{P},0
Kirlia,Pokémon,Scarlet & Violet,85,{P},0
Ralts,Pokémon,Scarlet & Violet,84,{P},0
Hypno,Pokémon,Scarlet & Violet,83,{P},0
Drowzee,Pokémon,Scarlet & Violet,82,{P},0
Miraidon ex,Pokémon,Scarlet & Violet,81,{L},0
Miraidon,Pokémon,Scarlet & Violet,80,{L},0
Kilowattrel,Pokémon,Scarlet & Violet,79,{L},0
Wattrel,Pokémon,Scarlet & Violet,78,{L},0
Wattrel,Pokémon,Scarlet & Violet,77,{L},0
Pawmot,Pokémon,Scarlet & Violet,76,{L},0
Pawmo,Pokémon,Scarlet & Violet,75,{L},0
Pawmi,Pokémon,Scarlet & Violet,74,{L},0
Pawmi,Pokémon,Scarlet & Violet,73,{L},0
Toxtricity,Pokémon,Scarlet & Violet,72,{L},0
Toxel,Pokémon,Scarlet & Violet,71,{L},0
Rotom,Pokémon,Scarlet & Violet,70,{L},0
Rotom,Pokémon,Scarlet & Violet,69,{L},0
Pachirisu,Pokémon,Scarlet & Violet,68,{L},0
Flaaffy,Pokémon,Scarlet & Violet,67,{L},0
Mareep,Pokémon,Scarlet & Violet,66,{L},0
Magnezone ex,Pokémon,Scarlet & Violet,65,{L},0
Magneton,Pokémon,Scarlet & Violet,64,{L},0
Maschiff,Pokémon,Paldea Evolved,141,{D},0
Hydreigon,Pokémon,Paldea Evolved,140,{D},0
Zweilous,Pokémon,Paldea Evolved,139,{D},0
Deino,Pokémon,Paldea Evolved,138,{D},0
Seviper,Pokémon,Paldea Evolved,137,{D},0
Sableye,Pokémon,Paldea Evolved,136,{D},0
Tyranitar,Pokémon,Paldea Evolved,135,{D},0
Weavile,Pokémon,Paldea Evolved,134,{D},0
Sneasel,Pokémon,Paldea Evolved,133,{D},0
Honchkrow,Pokémon,Paldea Evolved,132,{D},0
Murkrow,Pokémon,Paldea Evolved,131,{D},0
Paldean Clodsire ex,Pokémon,Paldea Evolved,130,{D},0
Paldean Wooper,Pokémon,Paldea Evolved,129,{D},0
Paldean Wooper,Pokémon,Paldea Evolved,128,{D},0
Ting-Lu ex,Pokémon,Paldea Evolved,127,{F},0
Glimmora,Pokémon,Paldea Evolved,126,{F},0
Glimmet,Pokémon,Paldea Evolved,125,{F},0
Glimmet,Pokémon,Paldea Evolved,124,{F},0
Garganacl,Pokémon,Paldea Evolved,123,{F},0
Naclstack,Pokémon,Paldea Evolved,122,{F},0
Nacli,Pokémon,Paldea Evolved,121,{F},0
Nacli,Pokémon,Paldea Evolved,120,{F},0
Falinks,Pokémon,Paldea Evolved,119,{F},0
Passimian,Pokémon,Paldea Evolved,118,{F},0
Lycanroc ex,Pokémon,Paldea Evolved,117,{F},0
Rockruff,Pokémon,Paldea Evolved,116,{F},0
Toxicroak,Pokémon,Paldea Evolved,115,{F},0
Croagunk,Pokémon,Paldea Evolved,114,{F},0
Hariyama,Pokémon,Paldea Evolved,113,{F},0
Makuhita,Pokémon,Paldea Evolved,112,{F},0
Pupitar,Pokémon,Paldea Evolved,111,{F},0
Larvitar,Pokémon,Paldea Evolved,110,{F},0
Sudowoodo,Pokémon,Paldea Evolved,109,{F},0
Paldean Tauros,Pokémon,Paldea Evolved,108,{F},0
Primeape,Pokémon,Paldea Evolved,107,{F},0
Mankey,Pokémon,Paldea Evolved,106,{F},0
Tinkaton,Pokémon,Paldea Evolved,105,{P},0
Tinkatuff,Pokémon,Paldea Evolved,104,{P},0
Tinkatuff,Pokémon,Paldea Evolved,103,{P},0
Tinkatink,Pokémon,Paldea Evolved,102,{P},0
Tinkatink,Pokémon,Paldea Evolved,101,{P},0
Tinkatink,Pokémon,Paldea Evolved,100,{P},0
Rabsca,Pokémon,Paldea Evolved,99,{P},0
Ceruledge,Pokémon,Paldea Evolved,98,{P},0
Mimikyu,Pokémon,Paldea Evolved,97,{P},0
Palossand,Pokémon,Paldea Evolved,96,{P},0
Sandygast,Pokémon,Paldea Evolved,95,{P},0
Oranguru,Pokémon,Paldea Evolved,94,{P},0
Dedenne ex,Pokémon,Paldea Evolved,93,{P},0
Gothitelle,Pokémon,Paldea Evolved,92,{P},0
Gothorita,Pokémon,Paldea Evolved,91,{P},0
Gothita,Pokémon,Paldea Evolved,90,{P},0
Spiritomb,Pokémon,Paldea Evolved,89,{P},0
Mismagius,Pokémon,Paldea Evolved,88,{P},0
Misdreavus,Pokémon,Paldea Evolved,87,{P},0
Slowking ex,Pokémon,Paldea Evolved,86,{P},0
Slowpoke,Pokémon,Paldea Evolved,85,{P},0
Wigglytuff,Pokémon,Paldea Evolved,84,{P},0
Jigglypuff,Pokémon,Paldea Evolved,83,{P},0
Kilowattrel,Pokémon,Paldea Evolved,82,{L},0
Rellor,Pokémon,Paldea Evolved,25,{G},0
Tinkatink,Pokémon,Scarlet & Violet Promos,25,{P},0
Brambleghast,Pokémon,Paldea Evolved,24,{G},0
Growlithe,Pokémon,Scarlet & Violet Promos,24,{R},0
Smoliv,Pokémon,Scarlet & Violet Promos,23,{G},0
Bramblin,Pokémon,Paldea Evolved,23,{G},0
Pelipper,Pokémon,Scarlet & Violet Promos,22,{C},0
Bramblin,Pokémon,Paldea Evolved,22,{G},0
Murkrow,Pokémon,Scarlet & Violet Promos,21,{D},0
Lokix,Pokémon,Paldea Evolved,21,{G},0
Tinkaton,Pokémon,Scarlet & Violet Promos,20,{P},0
Nymble,Pokémon,Paldea Evolved,20,{G},0
Nymble,Pokémon,Paldea Evolved,19,{G},0
Baxcalibur,Pokémon,Scarlet & Violet Promos,19,{W},0
Spidops,Pokémon,Paldea Evolved,18,{G},0
Tarountula,Pokémon,Paldea Evolved,17,{G},0
Tarountula,Pokémon,Paldea Evolved,16,{G},0
Meowscarada ex,Pokémon,Paldea Evolved,15,{G},0
Floragato,Pokémon,Paldea Evolved,14,{G},0
Sprigatito,Pokémon,Paldea Evolved,13,{G},0
Sprigatito,Pokémon,Paldea Evolved,12,{G},0
Abomasnow,Pokémon,Paldea Evolved,11,{G},0
Snover,Pokémon,Paldea Evolved,10,{G},0
Vespiquen,Pokémon,Paldea Evolved,9,{G},0
Combee,Pokémon,Paldea Evolved,8,{G},0
Tropius,Pokémon,Paldea Evolved,7,{G},0
Heracross,Pokémon,Paldea Evolved,6,{G},0
Forretress ex,Pokémon,Paldea Evolved,5,{G},0
Pineco,Pokémon,Paldea Evolved,4,{G},0
Jumpluff,Pokémon,Paldea Evolved,3,{G},0
Skiploom,Pokémon,Paldea Evolved,2,{G},0
Hoppip,Pokémon,Paldea Evolved,1,{G},0
Zamazenta V,Pokémon,Sword & Shield Promos,293,{M},0
Zacian V,Pokémon,Sword & Shield Promos,292,{M},0
Cyclizar ex,Pokémon,Scarlet & Violet Promos,18,{C},0
Lucario ex,Pokémon,Scarlet & Violet Promos,17,{F},0
Ampharos ex,Pokémon,Scarlet & Violet Promos,16,{L},0
Flaaffy,Pokémon,Scarlet & Violet Promos,15,{L},0
Morpeko V-UNION,Pokémon,Sword & Shield Promos,290,{L},0
Morpeko V-UNION,Pokémon,Sword & Shield Promos,289,{L},0
Morpeko V-UNION,Pokémon,Sword & Shield Promos,288,{L},0
Morpeko V-UNION,Pokémon,Sword & Shield Promos,287,{L},0
Inteleon,Pokémon,Sword & Shield Promos,279,{W},0
Cinderace,Pokémon,Sword & Shield Promos,278,{R},0
Rillaboom,Pokémon,Sword & Shield Promos,277,{G},0
Basic {F} Energy,Energy,Scarlet & Violet,259,{G},0
Basic {L} Energy,Energy,Scarlet & Violet,258,{G},0
Rare Candy,Trainer,Scarlet & Violet,257,0,Item
Nest Ball,Trainer,Scarlet & Violet,256,0,Item
Koraidon ex,Pokémon,Scarlet & Violet,255,{F},0
Miraidon ex,Pokémon,Scarlet & Violet,254,{L},0
Penny,Trainer,Scarlet & Violet,253,0,Supporter
Miriam,Trainer,Scarlet & Violet,252,0,Supporter
Jacq,Trainer,Scarlet & Violet,251,0,Supporter
Arven,Trainer,Scarlet & Violet,250,0,Supporter
Iron Treads ex,Pokémon,Scarlet & Violet,249,{M},0
Koraidon ex,Pokémon,Scarlet & Violet,248,{F},0
Great Tusk ex,Pokémon,Scarlet & Violet,247,{F},0
Gardevoir ex,Pokémon,Scarlet & Violet,246,{P},0
Miraidon ex,Pokémon,Scarlet & Violet,245,{L},0
Darumaka,Pokémon,Obsidian Flames,34,{R},0
Victini ex,Pokémon,Obsidian Flames,33,{R},0
Camerupt,Pokémon,Obsidian Flames,32,{R},0
Numel,Pokémon,Obsidian Flames,31,{R},0
Entei,Pokémon,Obsidian Flames,30,{R},0
Ninetales,Pokémon,Obsidian Flames,29,{R},0
Vulpix,Pokémon,Obsidian Flames,28,{R},0
Charmeleon,Pokémon,Obsidian Flames,27,{R},0
Charmander,Pokémon,Obsidian Flames,26,{R},0
Scovillain,Pokémon,Obsidian Flames,25,{G},0
Capsakid,Pokémon,Obsidian Flames,24,{G},0
Capsakid,Pokémon,Obsidian Flames,23,{G},0
Toedscruel ex,Pokémon,Obsidian Flames,22,{G},0
Arboliva,Pokémon,Obsidian Flames,21,{G},0
Dolliv,Pokémon,Obsidian Flames,20,{G},0
Smoliv,Pokémon,Obsidian Flames,19,{G},0
Tsareena,Pokémon,Obsidian Flames,18,{G},0
Steenee,Pokémon,Obsidian Flames,17,{G},0
Bounsweet,Pokémon,Obsidian Flames,16,{G},0
Decidueye ex,Pokémon,Obsidian Flames,15,{G},0
Dartrix,Pokémon,Obsidian Flames,14,{G},0
Rowlet,Pokémon,Obsidian Flames,13,{G},0
Trevenant,Pokémon,Obsidian Flames,12,{G},0
Phantump,Pokémon,Obsidian Flames,11,{G},0
Amoonguss,Pokémon,Obsidian Flames,10,{G},0
Foongus,Pokémon,Obsidian Flames,9,{G},0
Combee,Pokémon,Obsidian Flames,8,{G},0
Masquerain,Pokémon,Obsidian Flames,7,{G},0
Surskit,Pokémon,Obsidian Flames,6,{G},0
Shuckle,Pokémon,Obsidian Flames,5,{G},0
Scyther,Pokémon,Obsidian Flames,4,{G},0
Bellossom,Pokémon,Obsidian Flames,3,{G},0
Gloom,Pokémon,Obsidian Flames,2,{G},0
Oddish,Pokémon,Obsidian Flames,1,{G},0
Paradise Resort,Trainer,Scarlet & Violet Promos,45,0,Stadium
Lugia V,Pokémon,Sword & Shield Promos,301,{C},0
Unown V,Pokémon,Sword & Shield Promos,300,{P},0
Annihilape ex,Pokémon,Scarlet & Violet Promos,32,{F},0
Tinkaton ex,Pokémon,Scarlet & Violet Promos,31,{P},0
Chien-Pao ex,Pokémon,Scarlet & Violet Promos,30,{W},0
Arceus VSTAR,Pokémon,Sword & Shield Promos,307,{C},0
Arceus V,Pokémon,Sword & Shield Promos,306,{C},0
Basic {W} Energy,Energy,Paldea Evolved,279,{C},0
Basic {G} Energy,Energy,Paldea Evolved,278,{C},0
Superior Energy Retrieval,Trainer,Paldea Evolved,277,0,Item
Super Rod,Trainer,Paldea Evolved,276,0,Item
Ting-Lu ex,Pokémon,Paldea Evolved,275,{F},0
Chien-Pao ex,Pokémon,Paldea Evolved,274,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,273,{W},0
Skeledirge ex,Pokémon,Paldea Evolved,272,{R},0
Meowscarada ex,Pokémon,Paldea Evolved,271,{G},0
Saguaro,Trainer,Paldea Evolved,270,0,Supporter
Iono,Trainer,Paldea Evolved,269,0,Supporter
Grusha,Trainer,Paldea Evolved,268,0,Supporter
Giacomo,Trainer,Paldea Evolved,267,0,Supporter
Dendra,Trainer,Paldea Evolved,266,0,Supporter
Boss’s Orders,Trainer,Paldea Evolved,265,0,Supporter
Squawkabilly ex,Pokémon,Paldea Evolved,264,{C},0
Ting-Lu ex,Pokémon,Paldea Evolved,263,{F},0
Tinkaton ex,Pokémon,Paldea Evolved,262,{P},0
Absol ex,Pokémon,Obsidian Flames,214,{D},0
Glimmora ex,Pokémon,Obsidian Flames,213,{F},0
Vespiquen ex,Pokémon,Obsidian Flames,212,{P},0
Tyranitar ex,Pokémon,Obsidian Flames,211,{L},0
Eiscue ex,Pokémon,Obsidian Flames,210,{R},0
Lechonk,Pokémon,Obsidian Flames,209,{C},0
Pidgeotto,Pokémon,Obsidian Flames,208,{C},0
Pidgey,Pokémon,Obsidian Flames,207,{C},0
Varoom,Pokémon,Obsidian Flames,206,{M},0
Scizor,Pokémon,Obsidian Flames,205,{M},0
Houndour,Pokémon,Obsidian Flames,204,{D},0
Larvitar,Pokémon,Obsidian Flames,203,{F},0
Cleffa,Pokémon,Obsidian Flames,202,{P},0
Bellibolt,Pokémon,Obsidian Flames,201,{L},0
Palafin,Pokémon,Obsidian Flames,200,{W},0
Ninetales,Pokémon,Obsidian Flames,199,{R},0
Gloom,Pokémon,Obsidian Flames,198,{G},0
Vengeful Punch,Trainer,Obsidian Flames,197,0,Pokémon Tool
Town Store,Trainer,Obsidian Flames,196,0,Stadium
Team Star Grunt,Trainer,Obsidian Flames,195,0,Supporter
Ryme,Trainer,Obsidian Flames,194,0,Supporter
Poppy,Trainer,Obsidian Flames,193,0,Supporter
Pokémon League Headquarters,Trainer,Obsidian Flames,192,0,Stadium
Patrol Cap,Trainer,Obsidian Flames,191,0,Pokémon Tool
Ortega,Trainer,Obsidian Flames,190,0,Supporter
Letter of Encouragement,Trainer,Obsidian Flames,189,0,Item
Geeta,Trainer,Obsidian Flames,188,0,Supporter
Brassius,Trainer,Obsidian Flames,187,0,Supporter
Arven,Trainer,Obsidian Flames,186,0,Supporter
Flamigo,Pokémon,Obsidian Flames,185,{C},0
Oinkologne,Pokémon,Obsidian Flames,184,{C},0
Oinkologne,Pokémon,Obsidian Flames,183,{C},0
Lechonk,Pokémon,Obsidian Flames,182,{C},0
Lechonk,Pokémon,Obsidian Flames,181,{C},0
Lechonk,Pokémon,Obsidian Flames,180,{C},0
Greedent ex,Pokémon,Obsidian Flames,179,{C},0
Skwovet,Pokémon,Obsidian Flames,178,{C},0
Gumshoos,Pokémon,Obsidian Flames,177,{C},0
Yungoos,Pokémon,Obsidian Flames,176,{C},0
Bunnelby,Pokémon,Obsidian Flames,175,{C},0
Bouffalant,Pokémon,Obsidian Flames,174,{C},0
Audino,Pokémon,Obsidian Flames,173,{C},0
Stoutland,Pokémon,Obsidian Flames,172,{C},0
Herdier,Pokémon,Obsidian Flames,171,{C},0
Lillipup,Pokémon,Obsidian Flames,170,{C},0
Swablu,Pokémon,Obsidian Flames,169,{C},0
Linoone,Pokémon,Obsidian Flames,168,{C},0
Zigzagoon,Pokémon,Obsidian Flames,167,{C},0
Eevee,Pokémon,Obsidian Flames,166,{C},0
Kangaskhan,Pokémon,Obsidian Flames,165,{C},0
Pidgeot ex,Pokémon,Obsidian Flames,164,{C},0
Pidgeotto,Pokémon,Obsidian Flames,163,{C},0
Pidgey,Pokémon,Obsidian Flames,162,{C},0
Drampa,Pokémon,Obsidian Flames,161,{N},0
Altaria,Pokémon,Obsidian Flames,160,{N},0
Dragonite ex,Pokémon,Obsidian Flames,159,{N},0
Dragonair,Pokémon,Obsidian Flames,158,{N},0
Dratini,Pokémon,Obsidian Flames,157,{N},0
Revavroom ex,Pokémon,Obsidian Flames,156,{M},0
Varoom,Pokémon,Obsidian Flames,155,{M},0
Baltoy,Pokémon,Obsidian Flames,94,{P},0
Solrock,Pokémon,Obsidian Flames,93,{P},0
Lunatone,Pokémon,Obsidian Flames,92,{P},0
Grumpig,Pokémon,Obsidian Flames,91,{P},0
Spoink,Pokémon,Obsidian Flames,90,{P},0
Mawile,Pokémon,Obsidian Flames,89,{P},0
Granbull,Pokémon,Obsidian Flames,88,{P},0
Snubbull,Pokémon,Obsidian Flames,87,{P},0
Espeon,Pokémon,Obsidian Flames,86,{P},0
Togekiss,Pokémon,Obsidian Flames,85,{P},0
Togetic,Pokémon,Obsidian Flames,84,{P},0
Togepi,Pokémon,Obsidian Flames,83,{P},0
Clefable ex,Pokémon,Obsidian Flames,82,{P},0
Clefairy,Pokémon,Obsidian Flames,81,{P},0
Cleffa,Pokémon,Obsidian Flames,80,{P},0
Miraidon ex,Pokémon,Obsidian Flames,79,{L},0
Bellibolt,Pokémon,Obsidian Flames,78,{L},0
Bellibolt,Pokémon,Obsidian Flames,77,{L},0
Tadbulb,Pokémon,Obsidian Flames,76,{L},0
Tadbulb,Pokémon,Obsidian Flames,75,{L},0
Tadbulb,Pokémon,Obsidian Flames,74,{L},0
Pawmot ex,Pokémon,Obsidian Flames,73,{L},0
Toxtricity,Pokémon,Obsidian Flames,72,{L},0
Toxel,Pokémon,Obsidian Flames,71,{L},0
Thundurus,Pokémon,Obsidian Flames,70,{L},0
Eelektross,Pokémon,Obsidian Flames,69,{L},0
Eelektrik,Pokémon,Obsidian Flames,68,{L},0
Tynamo,Pokémon,Obsidian Flames,67,{L},0
Tyranitar ex,Pokémon,Obsidian Flames,66,{L},0
Magnezone,Pokémon,Obsidian Flames,65,{L},0
Magneton,Pokémon,Obsidian Flames,64,{L},0
Magnemite,Pokémon,Obsidian Flames,63,{L},0
Palafin,Pokémon,Obsidian Flames,62,{W},0
Finizen,Pokémon,Obsidian Flames,61,{W},0
Finizen,Pokémon,Obsidian Flames,60,{W},0
Wugtrio,Pokémon,Obsidian Flames,59,{W},0
Wiglett,Pokémon,Obsidian Flames,58,{W},0
Frogadier,Pokémon,Obsidian Flames,57,{W},0
Froakie,Pokémon,Obsidian Flames,56,{W},0
Cryogonal,Pokémon,Obsidian Flames,55,{W},0
Beartic,Pokémon,Obsidian Flames,54,{W},0
Cubchoo,Pokémon,Obsidian Flames,53,{W},0
Seismitoad,Pokémon,Obsidian Flames,52,{W},0
Palpitoad,Pokémon,Obsidian Flames,51,{W},0
Tympole,Pokémon,Obsidian Flames,50,{W},0
Floatzel,Pokémon,Obsidian Flames,49,{W},0
Buizel,Pokémon,Obsidian Flames,48,{W},0
Sharpedo,Pokémon,Obsidian Flames,47,{W},0
Carvanha,Pokémon,Obsidian Flames,46,{W},0
Lapras,Pokémon,Obsidian Flames,45,{W},0
Armarouge,Pokémon,Obsidian Flames,44,{R},0
Charcadet,Pokémon,Obsidian Flames,43,{R},0
Eiscue ex,Pokémon,Obsidian Flames,42,{R},0
Volcarona,Pokémon,Obsidian Flames,41,{R},0
Larvesta,Pokémon,Obsidian Flames,40,{R},0
Heatmor,Pokémon,Obsidian Flames,39,{R},0
Chandelure,Pokémon,Obsidian Flames,38,{R},0
Lampent,Pokémon,Obsidian Flames,37,{R},0
Litwick,Pokémon,Obsidian Flames,36,{R},0
Darmanitan,Pokémon,Obsidian Flames,35,{R},0
Wattrel,Pokémon,Paldea Evolved,81,{L},0
Wattrel,Pokémon,Paldea Evolved,80,{L},0
Bellibolt ex,Pokémon,Paldea Evolved,79,{L},0
Tadbulb,Pokémon,Paldea Evolved,78,{L},0
Tadbulb,Pokémon,Paldea Evolved,77,{L},0
Pawmot,Pokémon,Paldea Evolved,76,{L},0
Pawmo,Pokémon,Paldea Evolved,75,{L},0
Pawmi,Pokémon,Paldea Evolved,74,{L},0
Pincurchin,Pokémon,Paldea Evolved,73,{L},0
Pincurchin,Pokémon,Paldea Evolved,72,{L},0
Luxray,Pokémon,Paldea Evolved,71,{L},0
Luxio,Pokémon,Paldea Evolved,70,{L},0
Shinx,Pokémon,Paldea Evolved,69,{L},0
Shinx,Pokémon,Paldea Evolved,68,{L},0
Electrode,Pokémon,Paldea Evolved,67,{L},0
Voltorb,Pokémon,Paldea Evolved,66,{L},0
Magnemite,Pokémon,Paldea Evolved,65,{L},0
Raichu,Pokémon,Paldea Evolved,64,{L},0
Pikachu ex,Pokémon,Paldea Evolved,63,{L},0
Pikachu,Pokémon,Paldea Evolved,62,{L},0
Chien-Pao ex,Pokémon,Paldea Evolved,61,{W},0
Baxcalibur,Pokémon,Paldea Evolved,60,{W},0
Arctibax,Pokémon,Paldea Evolved,59,{W},0
Frigibax,Pokémon,Paldea Evolved,58,{W},0
Frigibax,Pokémon,Paldea Evolved,57,{W},0
Veluza,Pokémon,Paldea Evolved,56,{W},0
Cetitan,Pokémon,Paldea Evolved,55,{W},0
Cetoddle,Pokémon,Paldea Evolved,54,{W},0
Cetoddle,Pokémon,Paldea Evolved,53,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,52,{W},0
Quaxwell,Pokémon,Paldea Evolved,51,{W},0
Quaxly,Pokémon,Paldea Evolved,50,{W},0
Quaxly,Pokémon,Paldea Evolved,49,{W},0
Eiscue,Pokémon,Paldea Evolved,48,{W},0
Luvdisc,Pokémon,Paldea Evolved,47,{W},0
Delibird,Pokémon,Paldea Evolved,46,{W},0
Azumarill,Pokémon,Paldea Evolved,45,{W},0
Marill,Pokémon,Paldea Evolved,44,{W},0
Gyarados,Pokémon,Paldea Evolved,43,{W},0
Magikarp,Pokémon,Paldea Evolved,42,{W},0
Paldean Tauros,Pokémon,Paldea Evolved,41,{W},0
Chi-Yu ex,Pokémon,Paldea Evolved,40,{R},0
Charcadet,Pokémon,Paldea Evolved,39,{R},0
Charcadet,Pokémon,Paldea Evolved,38,{R},0
Skeledirge ex,Pokémon,Paldea Evolved,37,{R},0
Crocalor,Pokémon,Paldea Evolved,36,{R},0
Fuecoco,Pokémon,Paldea Evolved,35,{R},0
Fuecoco,Pokémon,Paldea Evolved,34,{R},0
Oricorio,Pokémon,Paldea Evolved,33,{R},0
Pyroar,Pokémon,Paldea Evolved,32,{R},0
Litleo,Pokémon,Paldea Evolved,31,{R},0
Talonflame,Pokémon,Paldea Evolved,30,{R},0
Fletchinder,Pokémon,Paldea Evolved,29,{R},0
Koraidon ex,Pokémon,Scarlet & Violet Promos,29,{F},0
Miraidon ex,Pokémon,Scarlet & Violet Promos,28,{L},0
Paldean Tauros,Pokémon,Paldea Evolved,28,{R},0
Wo-Chien ex,Pokémon,Paldea Evolved,27,{G},0
Pikachu,Pokémon,Scarlet & Violet Promos,27,{L},0
Rellor,Pokémon,Paldea Evolved,26,{G},0
Varoom,Pokémon,Scarlet & Violet Promos,26,{M},0
Chien-Pao ex,Pokémon,Paldea Evolved,261,{W},0
Quaquaval ex,Pokémon,Paldea Evolved,260,{W},0
Chi-Yu ex,Pokémon,Paldea Evolved,259,{R},0
Skeledirge ex,Pokémon,Paldea Evolved,258,{R},0
Wo-Chien ex,Pokémon,Paldea Evolved,257,{G},0
Meowscarada ex,Pokémon,Paldea Evolved,256,{G},0
Saguaro,Trainer,Paldea Evolved,255,0,Supporter
Iono,Trainer,Paldea Evolved,254,0,Supporter
Grusha,Trainer,Paldea Evolved,253,0,Supporter
Giacomo,Trainer,Paldea Evolved,252,0,Supporter
Falkner,Trainer,Paldea Evolved,251,0,Supporter
Dendra,Trainer,Paldea Evolved,250,0,Supporter
Clavell,Trainer,Paldea Evolved,249,0,Supporter
Boss’s Orders,Trainer,Paldea Evolved,248,0,Supporter
Squawkabilly ex,Pokémon,Paldea Evolved,247,{C},0
